,stars,feedb,Бар или ресторан,Бассейн,Бесплатный интернет,Джакузи,Для гостей с ограниченными возможностями,Кондиционер,Конференц-зал,Кухня,Можно курить,Парковка,Пляж рядом,Подходит для детей,Разрешено с домашними животными,Спа-услуги,Трансфер,Фитнес,tv_bin,brekf_bin,fridge_bin,heat_bin,iron_bin,dist_city,num_rooms,perks_n,amenities_n,dist_sea,feedb_n
287,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.116029692504942,1.3862943611198906,1.6094379124341003,2.6390573296152584,6.413458957167357,2.662370095e-314
288,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.003065458786462,1.3862943611198906,1.6094379124341003,2.8903717578961645,6.234410725718371,1100.0000000000225
289,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,7.696212639346407,0.0,1.6094379124341003,3.258096538021482,6.659293919683638,2.662369704e-314
290,0,7.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.814656338829513,1.9459101490553132,1.6094379124341003,3.295836866004329,7.3777589082278725,3.044522437723423
291,0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10.232791299678729,3.367295829986474,1.6094379124341003,3.4011973816621555,5.66988092298052,1.6094379124341003
292,0,8.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.764265574480024,1.0986122886681098,1.6094379124341003,2.70805020110221,7.495541943884256,1.791759469228055
293,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10.021270588192511,2.995732273553991,1.6094379124341003,3.4657359027997265,7.3777589082278725,2.6623697197e-314
294,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9.814656338829513,0.0,1.6094379124341003,3.4965075614664802,5.66988092298052,18300.000000004093
295,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.615805480084347,2.302585092994046,1.6094379124341003,3.7376696182833684,4.867534450455582,2.662370095e-314
296,0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.8632667240095735,2.1972245773362196,1.6094379124341003,3.258096538021482,6.492239835020471,2600.000000000045
297,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.069001991013701,2.3978952727983707,1.6094379124341003,2.3978952727983707,6.016157159698354,2.6623697355e-314
298,3,7.9,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.24422751560335,3.1354942159291497,1.6094379124341003,3.1354942159291497,0.0,3.5553480614894135
299,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,7.24422751560335,0.0,1.6094379124341003,3.7612001156935624,6.363028103540465,2.662370095e-314
300,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.98506753952855,0.0,1.6094379124341003,3.7612001156935624,6.173786103901937,21700.00000000036
301,3,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6.907755278982137,3.332204510175204,1.6094379124341003,3.1354942159291497,7.090076835776092,2.6623697513e-314
302,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.78131991856192,0.0,1.6094379124341003,3.295836866004329,6.907755278982137,17700.0000000041
303,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9.84161214881804,1.791759469228055,1.6094379124341003,2.772588722239781,6.633318433280377,2.662370095e-314
304,0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.830916859701293,1.0986122886681098,1.6094379124341003,3.4339872044851463,5.768320995793772,0.0
305,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.766377507683169,2.70805020110221,1.6094379124341003,2.4849066497880004,6.194405391104672,2.662369767e-314
306,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.75846178048587,3.1780538303479458,1.6094379124341003,3.4965075614664802,7.003065458786462,17300.000000004115
307,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9.825526011066415,2.302585092994046,1.6094379124341003,2.70805020110221,5.3471075307174685,2.662370095e-314
308,2,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78131991856192,5.308267697401205,1.0986122886681098,2.1972245773362196,5.886104031450156,4.624972813284271
309,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.824046010856292,2.3978952727983707,1.3862943611198906,1.9459101490553132,0.0,2.662369783e-314
310,4,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.809727948556782,3.713572066704308,1.6094379124341003,4.543294782270004,5.8289456176102075,4.990432586778736
311,0,9.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9.769956159911606,3.091042453358316,1.6094379124341003,3.58351893845611,3.4011973816621555,1.6094379124341003
312,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.821776287072955,2.772588722239781,1.6094379124341003,3.2188758248682006,6.152732694704104,50100.00000000001
313,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.081633737919603,2.833213344056216,1.6094379124341003,2.833213344056216,5.991464547107982,23900.0
314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.768484990022733,1.6094379124341003,0.0,0.0,7.24422751560335,1.0609978955e-312
315,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81777628173961,0.0,1.0986122886681098,1.3862943611198906,6.492239835020471,1.31563739042e-312
316,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.9281801651265,2.772588722239781,1.3862943611198906,2.302585092994046,5.135798437050262,20500.00000000408
317,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.99961934066053,3.1780538303479458,1.0986122886681098,1.791759469228055,6.76849321164863,2.662369961e-314
318,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.913437883389296,1.3862943611198906,1.6094379124341003,3.4657359027997265,8.732304571033183,20200.000000000357
319,0,7.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,9.957028319464158,2.70805020110221,1.6094379124341003,3.6375861597263857,6.907755278982137,2.70805020110221
320,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10.207289006867793,1.9459101490553132,1.6094379124341003,3.6109179126442243,5.0106352940962555,5.55e-321
321,0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.034515814942532,1.0986122886681098,1.3862943611198906,2.9444389791664403,6.476972362889683,2.662369961e-314
322,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.013959624935353,3.1780538303479458,1.6094379124341003,3.091042453358316,6.040254711277414,2.1219958394e-314
323,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9.55393007636626,0.0,1.0986122886681098,2.3978952727983707,6.363028103540465,2.6623698383e-314
324,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.762149171573647,1.6094379124341003,1.6094379124341003,3.091042453358316,5.66988092298052,47200.00000000818
325,3,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.846917201047734,3.58351893845611,1.6094379124341003,4.127134385045092,6.779921907472252,3.1354942159291497
326,2,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.549609165154532,6.903747257584598,1.6094379124341003,3.8066624897703196,4.499809670330265,4.430816798843313
327,0,6.1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9281801651265,6.186208623900494,1.6094379124341003,3.6109179126442243,3.912023005428146,4.543294782270004
328,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.814656338829513,2.302585092994046,1.6094379124341003,3.1780538303479458,7.003065458786462,3.6073929002e-313
329,0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.908475094047168,5.293304824724492,1.0986122886681098,2.3978952727983707,5.703782474656201,3.6635616461296463
330,3,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9.908475094047168,0.0,1.0986122886681098,2.1972245773362196,5.940171252720432,20100.000000000357
331,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.595602772766828,2.5649493574615367,1.6094379124341003,2.772588722239781,6.802394763324311,2.66236987e-314
332,0,9.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.84161214881804,2.8903717578961645,1.6094379124341003,3.6375861597263857,7.003065458786462,3.332204510175204
333,0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,7.438383530044307,0.0,1.6094379124341003,3.828641396489095,6.253828811575473,2.662369961e-314
334,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10.787255092704724,0.0,1.6094379124341003,3.4657359027997265,5.634789603169249,4.84e-322
335,0,9.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.814656338829513,3.091042453358316,1.6094379124341003,3.8501476017100584,7.3777589082278725,1.791759469228055
336,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.764265574480024,2.4849066497880004,1.6094379124341003,2.3978952727983707,6.756932389247553,47300.0000000082
337,0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10.807705703176014,3.044522437723423,1.6094379124341003,3.7376696182833684,6.907755278982137,0.0
338,3,6.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10.766377507683169,4.969813299576001,1.6094379124341003,3.6109179126442243,6.565264970035361,3.5553480614894135
339,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.760028280004509,1.0986122886681098,0.0,1.3862943611198906,10.257659366256743,2.6623699015e-314
340,0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.682812429337126,2.70805020110221,1.6094379124341003,3.044522437723423,7.170119543449628,0.6931471805599453
341,0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.774780918479548,4.382026634673881,1.6094379124341003,3.2188758248682006,7.003065458786462,1.0986122886681098
342,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.768484990022733,2.4849066497880004,1.6094379124341003,2.833213344056216,7.003065458786462,47500.00000000071
343,0,7.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10.81777628173961,3.4011973816621555,1.6094379124341003,4.110873864173311,7.090076835776092,1.9459101490553132
344,0,7.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10.762149171573647,3.258096538021482,1.6094379124341003,3.7376696182833684,5.075173815233827,2.302585092994046
345,0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.807705703176014,4.812184355372417,1.6094379124341003,2.772588722239781,7.170119543449628,0.0
346,0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.971146201009942,2.4849066497880004,1.6094379124341003,2.772588722239781,5.940171252720432,2.717553319e-314
347,3,7.1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,8.648221453822641,4.61512051684126,1.6094379124341003,4.204692619390966,4.382026634673881,5.003946305945459
348,3,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.966462351697517,2.6390573296152584,1.6094379124341003,2.70805020110221,6.907755278982137,2.819556096e-314
349,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,10.09823162932864,2.1972245773362196,1.6094379124341003,2.8903717578961645,6.194405391104672,0.0
350,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.085809109330082,2.3978952727983707,1.6094379124341003,2.772588722239781,6.016157159698354,0.0
351,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10.069001991013701,2.70805020110221,1.6094379124341003,3.332204510175204,5.0106352940962555,1.33685734833e-312
352,0,8.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.846917201047734,2.70805020110221,1.6094379124341003,3.295836866004329,3.912023005428146,2.0794415416798357
353,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10.1226230824528,2.772588722239781,1.6094379124341003,3.6375861597263857,6.194405391104672,2.35541533364e-312
354,0,9.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10.06475570013225,1.9459101490553132,1.6094379124341003,3.8501476017100584,4.248495242049359,1.791759469228055
355,0,8.9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8.268731832117737,3.295836866004329,1.6094379124341003,3.4011973816621555,5.480638923341991,4.007333185232471
356,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10.025705185260378,2.9444389791664403,1.6094379124341003,2.3978952727983707,6.194405391104672,2.662369933e-314
357,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.648221453822641,3.1780538303479458,0.0,0.0,7.090076835776092,0.6931471805599453
358,0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.830916859701293,3.044522437723423,1.6094379124341003,3.4965075614664802,6.507277712385012,2.662369961e-314
359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.060491301345794,2.302585092994046,0.0,0.0,4.941642422609304,4.84e-322
360,0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,10.069001991013701,2.995732273553991,1.6094379124341003,2.8903717578961645,0.0,2.6623699845e-314
361,0,8.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.852194258148577,2.6390573296152584,1.0986122886681098,2.302585092994046,0.0,2.995732273553991
362,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.729853576882297,2.772588722239781,0.6931471805599453,1.6094379124341003,4.0943445622221,2.662369961e-314
363,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.923290179832307,2.4849066497880004,1.6094379124341003,2.4849066497880004,5.799092654460526,2.1219958394e-314
364,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0519075576544,1.9459101490553132,1.6094379124341003,3.091042453358316,6.779921907472252,2.6623700003e-314
365,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.056208639553791,1.6094379124341003,1.0986122886681098,2.3978952727983707,8.536995818712418,23300.000000004035
366,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.294049640102028,2.70805020110221,1.6094379124341003,2.995732273553991,5.521460917862246,2.662369961e-314
367,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10.01681623784313,2.833213344056216,1.6094379124341003,3.7376696182833684,6.507277712385012,22400.000000000357
368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.069001991013701,2.70805020110221,0.6931471805599453,1.6094379124341003,6.0867747269123065,2.662370016e-314
369,0,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.830916859701293,2.4849066497880004,1.6094379124341003,3.4657359027997265,8.536995818712418,18600.00000000403
370,0,8.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.060491301345794,1.3862943611198906,1.3862943611198906,2.833213344056216,6.380122536899765,2.1972245773362196
371,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,9.764225485202621,0.0,1.6094379124341003,3.295836866004329,5.91350300563827,17400.000000000357
372,0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98966524877718,3.6109179126442243,1.0986122886681098,1.9459101490553132,5.3471075307174685,2.9444389791664403
373,0,6.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.085809109330082,3.912023005428146,1.3862943611198906,2.6390573296152584,6.272877006546167,2.302585092994046
374,2,8.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.918376165029878,3.9512437185814275,1.6094379124341003,2.833213344056216,5.991464547107982,2.833213344056216
375,0,8.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0519075576544,3.258096538021482,1.6094379124341003,3.6635616461296463,6.551080335043404,2.1972245773362196
376,0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,9.464982590349763,2.302585092994046,1.0986122886681098,2.833213344056216,9.568014816247999,5.030437921392435
377,3,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10.106428396532818,4.6443908991413725,1.6094379124341003,4.31748811353631,6.551080335043404,5.225746673713202
378,0,7.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,9.903487552536127,1.6094379124341003,1.6094379124341003,3.258096538021482,4.248495242049359,3.091042453358316
379,0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.830916859701293,2.4849066497880004,1.6094379124341003,3.4965075614664802,5.886104031450156,2.995732273553991
380,0,6.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.752664662801545,2.4849066497880004,1.6094379124341003,2.8903717578961645,5.8289456176102075,2.0794415416798357
381,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.857443614034722,2.302585092994046,1.0986122886681098,2.302585092994046,7.495541943884256,0.0
382,0,9.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.094107912144779,2.302585092994046,1.6094379124341003,3.044522437723423,6.234410725718371,2.5649493574615367
383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.764265574480024,1.3862943611198906,0.0,0.0,3.4011973816621555,2.662369961e-314
